dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-federaser,DSU,3,0.6,3,"42,43,44",0.397721088680841,0.042312331721571415,0.3942819352416876,0.04495317981607607,0.5226087457843318,0.013742680540464626,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.24218130111694336,0.04626858257773624
20newsgroups,d-federaser,DSU,3,0.7,3,"42,43,44",0.397745203999074,0.0426625172583243,0.397745203999074,0.0426625172583243,0.520288647090947,0.008968318426749715,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23128120104471842,0.031849218017630125
20newsgroups,d-federaser,DSU,3,0.8,3,"42,43,44",0.4154761631270919,0.02547565417782499,0.41547616312709196,0.025475654177825012,0.5191723366645968,0.017565404416674205,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23560293515523276,0.03031182218602261
20newsgroups,d-federaser,DSU,3,0.9,3,"42,43,44",0.38891077733182994,0.024205331291455873,0.3872006940427993,0.023812338822007617,0.5065537964255346,0.00527354133128863,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23814972241719565,0.031487211206771254
20newsgroups,d-federaser,DSU,3,1.0,3,"42,43,44",0.3841548850759377,0.024478846722378763,0.38415488507593776,0.02447884672237876,0.5100326786748723,0.004263635646391041,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.234054168065389,0.03212472752597914
20newsgroups,d-federaser,DSU,4,0.1,3,"42,43,44",0.3704455031088425,0.05448162631233865,0.32825415868873387,0.05965223090688899,0.5470847589434498,0.05604046450379748,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.23983502388000488,0.03250181265569054
20newsgroups,d-federaser,DSU,4,0.2,3,"42,43,44",0.41725046290263684,0.03855598577962535,0.3929924192121325,0.031823032119614174,0.5399215587351368,0.04268625505470852,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24203928311665854,0.030537276383561764
20newsgroups,d-federaser,DSU,4,0.3,3,"42,43,44",0.4793701617527167,0.053693950760351,0.4406592730663518,0.044635395609807595,0.510021680123405,0.03210530253820624,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.26497379938761395,0.05803053226393697
20newsgroups,d-federaser,DSU,4,0.4,3,"42,43,44",0.4760071068223242,0.034806456641929426,0.4446602991923274,0.03840182648898494,0.5247191699646365,0.03813369140208277,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.23954327901204428,0.032560260402714994
20newsgroups,d-federaser,DSU,4,0.5,3,"42,43,44",0.4798523698523699,0.04421532890464247,0.4517736555262215,0.043925465715466676,0.5187197127654889,0.04590268707250092,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24359647432963052,0.03823414904511368
